2.698357267995601287e+05
2.673364279573256499e+05
2.654216958609661669e+05
2.640570588425331516e+05
2.630205218139424687e+05
2.621341843086722656e+05
2.609029986401600181e+05
2.599817566546581802e+05
2.598546788136687246e+05
2.598429846332751331e+05
2.598411086385778617e+05
2.598404524684206117e+05
2.598402647503912740e+05
2.598402396254532796e+05
2.598402396254532796e+05
