2.000000000000000000e+00 2.598401264297761081e+05
3.000000000000000000e+00 2.438233516354733147e+05
4.000000000000000000e+00 2.318988490087734826e+05
5.000000000000000000e+00 2.243627589551332057e+05
6.000000000000000000e+00 2.171602656551878899e+05
7.000000000000000000e+00 2.109434608757818060e+05
8.000000000000000000e+00 2.064043551575460006e+05
9.000000000000000000e+00 2.023655448578977375e+05
1.000000000000000000e+01 1.983352770187231363e+05
